h1,h2,N1,N2,vocabulary,length,volume,difficulty,effort,time,bugs,MI,CC
4.476190476190476,20.885714285714286,14.6,27.257142857142856,25.36190476190476,41.857142857142854,240.07889313359402,2.885115050966793,1580.1696905724352,87.78720503180193,0.080026297711198,70.46506447033829,2.8307704145068464
